Template Name,Template Display Name,Point Name,Data Type,Unit,Unit Symbol,Access Type,point_shorten
TertiaryPump,Tertiary Pump,VFD Speed Feedback,Float,percent,%,READONLY,ABCD
TertiaryPump,Tertiary Pump,VFD Thermal State,Double,celsius,degC,READONLY,ABCD
TertiaryPump,Tertiary Pump,VFD Trip Status,String,unitless,-,READONLY,ABCD
TertiaryPump,Tertiary Pump,Water Flow Status,String,unitless,-,READONLY,ABCD
TertiaryPumpCommon,Tertiary Pump Common,BMS Mode,String,unitless,-,WRITABLE,ABCD
TertiaryPumpCommon,Tertiary Pump Common,Bypass Modulating Valve Command,Float,percent,%,WRITABLE,ABCD
TertiaryPumpCommon,Tertiary Pump Common,Bypass Modulating Valve Feedback,Float,percent,%,READONLY,ABCD
TertiaryPumpCommon,Tertiary Pump Common,Bypass Valve Command,String,unitless,-,READONLY,ABCD
TertiaryPumpCommon,Tertiary Pump Common,Bypass Valve Feedback,String,unitless,-,READONLY,ABCD
TertiaryPumpCommon,Tertiary Pump Common,Communication Status,String,unitless,-,READONLY,ABCD
TertiaryPumpCommon,Tertiary Pump Common,Differential Pressure,Double,bar,bar,NONE,ABCD
TertiaryPumpCommon,Tertiary Pump Common,Differential Pressure A,Double,bar,bar,READONLY,ABCD
TertiaryPumpCommon,Tertiary Pump Common,Differential Pressure B,Double,bar,bar,READONLY,ABCD
TertiaryPumpCommon,Tertiary Pump Common,Differential Pressure C,Double,bar,bar,READONLY,ABCD
TertiaryPumpCommon,Tertiary Pump Common,Differential Pressure Setpoint,Double,bar,bar,WRITABLE,ABCD
TertiaryPumpCommon,Tertiary Pump Common,Load Demand,Float,percent,%,READONLY,ABCD
TertiaryPumpCommon,Tertiary Pump Common,Pump Changeover Time,Double,hour,hr,READONLY,ABCD
TertiaryPumpCommon,Tertiary Pump Common,Pumps Required,Float,unitless,-,READONLY,ABCD
TertiaryPumpCommon,Tertiary Pump Common,Pumps Running,Float,unitless,-,READONLY,ABCD
TertiaryPumpCommon,Tertiary Pump Common,System Enable,String,unitless,-,WRITABLE,ABCD
TertiaryPumpCommon,Tertiary Pump Common,System Reset,String,unitless,-,WRITABLE,ABCD
TertiaryPumpCommon,Tertiary Pump Common,VFD Maximum Speed,Float,percent,%,READONLY,ABCD
TertiaryPumpCommon,Tertiary Pump Common,VFD Maximum Speed Setpoint,Float,percent,%,WRITABLE,ABCD
TertiaryPumpCommon,Tertiary Pump Common,VFD Minimum Speed,Float,percent,%,READONLY,ABCD
TertiaryPumpCommon,Tertiary Pump Common,VFD Minimum Speed Setpoint,Float,percent,%,WRITABLE,ABCD
TestMeterVakter,TestMeterVakter,Energy,Float,unitless,-,READONLY,ABCD
TransferPump,Transfer Pump,Communication Status,String,unitless,-,READONLY,ABCD
TransferPump,Transfer Pump,HOA Status,String,unitless,-,READONLY,ABCD
TransferPump,Transfer Pump,On Off Command,String,unitless,-,WRITABLE,ABCD
TransferPump,Transfer Pump,Run Status,String,unitless,-,READONLY,ABCD
TransferPump,Transfer Pump,Trip Status,String,unitless,-,READONLY,ABCD
TransferPumpCommon,Transfer Pump Common,BMS Command,String,unitless,-,READONLY,ABCD
TransferPumpCommon,Transfer Pump Common,Command Status,String,unitless,-,READONLY,ABCD
TransferPumpCommon,Transfer Pump Common,Common Fault,String,unitless,-,READONLY,ABCD
TransferPumpCommon,Transfer Pump Common,Communication Status,String,unitless,-,READONLY,ABCD
TransferPumpCommon,Transfer Pump Common,Dry Run Alarm,String,unitless,-,READONLY,ABCD
TransferPumpCommon,Transfer Pump Common,HOA Status,String,unitless,-,READONLY,ABCD
TransferPumpCommon,Transfer Pump Common,Line Pressure,Double,bar,bar,READONLY,ABCD
TransferPumpCommon,Transfer Pump Common,Low Pressure Alarm,String,unitless,-,READONLY,ABCD
TransferPumpCommon,Transfer Pump Common,Power Status,String,unitless,-,READONLY,ABCD
TransferPumpCommon,Transfer Pump Common,Stop Timer,Double,minute,min,WRITABLE,ABCD
TRF,Transformer Room Fan,Alarm Reset Switch,String,unitless,-,WRITABLE,ABCD
TRF,Transformer Room Fan,Auto On Off Command Status,String,unitless,-,READONLY,ABCD
TRF,Transformer Room Fan,Communication Status,String,unitless,-,READONLY,ABCD
TRF,Transformer Room Fan,Damper Fail Status,String,unitless,-,READONLY,ABCD
TRF,Transformer Room Fan,Damper Status,String,unitless,-,READONLY,ABCD
TRF,Transformer Room Fan,Duty Status,String,unitless,-,READONLY,ABCD
TRF,Transformer Room Fan,Fan Fail Status,String,unitless,-,READONLY,ABCD
TRF,Transformer Room Fan,HOA Status,String,unitless,-,READONLY,ABCD
TRF,Transformer Room Fan,Manual On Off Command,String,unitless,-,WRITABLE,ABCD
TRF,Transformer Room Fan,Run Hours,Double,hour,hr,READONLY,ABCD
TRF,Transformer Room Fan,Run Status,String,unitless,-,READONLY,ABCD
TRF,Transformer Room Fan,Trip Status,String,unitless,-,READONLY,ABCD
TRFCommon,Transformer Room Fan Common,Common Fire Alarm,String,unitless,-,READONLY,ABCD
TRFCommon,Transformer Room Fan Common,Communication Status,String,unitless,-,READONLY,ABCD
TRFCommon,Transformer Room Fan Common,Damper Fail Status,String,unitless,-,READONLY,ABCD
TRFCommon,Transformer Room Fan Common,Damper Status,String,unitless,-,READONLY,ABCD
TRFCommon,Transformer Room Fan Common,HOA Status,String,unitless,-,READONLY,ABCD
TRFCommon,Transformer Room Fan Common,Plant Enable,String,unitless,-,WRITABLE,ABCD
TRFCommon,Transformer Room Fan Common,Plant Reset,String,unitless,-,WRITABLE,ABCD
TRFCommon,Transformer Room Fan Common,Room Temperature,Double,celsius,degC,READONLY,ABCD
TRFCommon,Transformer Room Fan Common,Temperature Setpoint,Double,celsius,degC,WRITABLE,ABCD
TRFCommon,Transformer Room Fan Common,Time Schedule,String,unitless,-,WRITABLE,ABCD
UPS,UPS,Actual Battery Voltage,Double,volt,V,READONLY,ABCD
UPS,UPS,Actual Output Voltage,Double,volt,V,READONLY,ABCD
UPS,UPS,Communication Status,String,unitless,-,READONLY,ABCD
UPS,UPS,Input Current Phase R,Double,ampere,A,READONLY,ABCD
UPS,UPS,Inverter Stage Bypass,String,unitless,-,READONLY,ABCD
UPS,UPS,Line Quality,String,unitless,-,READONLY,ABCD
UPS,UPS,Nominal Battery Voltage,Double,volt,V,READONLY,ABCD
UPS,UPS,Nominal Output Voltage,Double,volt,V,READONLY,ABCD
UPS,UPS,Output Current Phase R,Double,ampere,A,READONLY,ABCD
UPS,UPS,Output Power Phase R,Double,kilowatt,kW,READONLY,ABCD
VAV,VAV,Communication Status,String,unitless,-,READONLY,ABCD
VAV,VAV,Damper Position,Float,percent,%,READONLY,ABCD
VAV,VAV,Effective Setpoint,Double,celsius,degC,READONLY,ABCD
VAV,VAV,Manual Occupancy,String,unitless,-,WRITABLE,ABCD
VAV,VAV,Maximum Air Flow Setpoint,Double,liters per second,L/s,WRITABLE,ABCD
VAV,VAV,Minimum Air Flow Setpoint,Double,liters per second,L/s,WRITABLE,ABCD
VAV,VAV,Occupancy Status,String,unitless,-,READONLY,ABCD
VAV,VAV,Space Temperature,Double,celsius,degC,READONLY,ABCD
VAV,VAV,Supply Air Flow,Double,liters per second,L/s,READONLY,ABCD
VAV,VAV,Supply Air Temperature Setpoint,Double,celsius,degC,WRITABLE,ABCD
VAV,VAV,Wall Module Setpoint,Double,celsius,degC,READONLY,ABCD
VibrationSensor,Vibration Sensor,Baseline,Double,hertz,Hz,READONLY,ABCD
VibrationSensor,Vibration Sensor,Baseline Index,String,unitless,-,READONLY,ABCD
VibrationSensor,Vibration Sensor,Frequency Peak 1,Double,hertz,Hz,READONLY,ABCD
VibrationSensor,Vibration Sensor,Frequency Peak 2,Double,hertz,Hz,READONLY,ABCD
VibrationSensor,Vibration Sensor,Frequency Peak 3,Double,hertz,Hz,READONLY,ABCD
VibrationSensor,Vibration Sensor,Frequency Peak 4,Double,hertz,Hz,READONLY,ABCD
VibrationSensor,Vibration Sensor,Frequency Peak 5,Double,hertz,Hz,READONLY,ABCD
VibrationSensor,Vibration Sensor,ISO10816 Index,String,unitless,-,READONLY,ABCD
VibrationSensor,Vibration Sensor,Maximum Level,Double,hertz,Hz,READONLY,ABCD
VibrationSensor,Vibration Sensor,Maximum Level Frequency,Double,hertz,Hz,READONLY,ABCD
VibrationSensor,Vibration Sensor,Temperature,Double,celsius,degC,READONLY,ABCD
VibrationSensor,Vibration Sensor,Velocity Peak1 X,Double,millimeter per second,mm/s,READONLY,ABCD
VibrationSensor,Vibration Sensor,Velocity Peak1 Y,Double,millimeter per second,mm/s,READONLY,ABCD
VibrationSensor,Vibration Sensor,Velocity Peak1 Z,Double,millimeter per second,mm/s,READONLY,ABCD
VibrationSensor,Vibration Sensor,Velocity Peak2 X,Double,millimeter per second,mm/s,READONLY,ABCD
VibrationSensor,Vibration Sensor,Velocity Peak2 Y,Double,millimeter per second,mm/s,READONLY,ABCD
VibrationSensor,Vibration Sensor,Velocity Peak2 Z,Double,millimeter per second,mm/s,READONLY,ABCD
VibrationSensor,Vibration Sensor,Velocity Peak3 X,Double,millimeter per second,mm/s,READONLY,ABCD
VibrationSensor,Vibration Sensor,Velocity Peak3 Y,Double,millimeter per second,mm/s,READONLY,ABCD
VibrationSensor,Vibration Sensor,Velocity Peak3 Z,Double,millimeter per second,mm/s,READONLY,ABCD
VibrationSensor,Vibration Sensor,Velocity Peak4 X,Double,millimeter per second,mm/s,READONLY,ABCD
VibrationSensor,Vibration Sensor,Velocity Peak4 Y,Double,millimeter per second,mm/s,READONLY,ABCD
VibrationSensor,Vibration Sensor,Velocity Peak4 Z,Double,millimeter per second,mm/s,READONLY,ABCD
VibrationSensor,Vibration Sensor,Velocity Peak5 X,Double,millimeter per second,mm/s,READONLY,ABCD
VibrationSensor,Vibration Sensor,Velocity Peak5 Y,Double,millimeter per second,mm/s,READONLY,ABCD
VibrationSensor,Vibration Sensor,Velocity Peak5 Z,Double,millimeter per second,mm/s,READONLY,ABCD
WaterCirculationPump,Water Circulation Pump,Communication Status,String,unitless,-,READONLY,ABCD
WaterCirculationPump,Water Circulation Pump,HOA Status,String,unitless,-,READONLY,ABCD
WaterCirculationPump,Water Circulation Pump,Run Status,String,unitless,-,READONLY,ABCD
WaterCirculationPump,Water Circulation Pump,Trip Status,String,unitless,-,READONLY,ABCD
WaterCirculationPumpCommon,Water Circulation Pump Common,Communication Status,String,unitless,-,READONLY,ABCD
WaterCirculationPumpCommon,Water Circulation Pump Common,Header Pressure,Double,bar,bar,READONLY,ABCD
WaterCirculationPumpCommon,Water Circulation Pump Common,Water Temperature,Double,celsius,degC,READONLY,ABCD
WaterFeaturePump,Water Feature Pump,Communication Status,String,unitless,-,READONLY,ABCD
WaterFeaturePump,Water Feature Pump,HOA Status,String,unitless,-,READONLY,ABCD
WaterFeaturePump,Water Feature Pump,Run Status,String,unitless,-,READONLY,ABCD
WaterFeaturePump,Water Feature Pump,Trip Status,String,unitless,-,READONLY,ABCD
WaterMeter,Water Meter,Communication Status,String,unitless,-,READONLY,ABCD
WaterMeter,Water Meter,Consumption,Double,imperial gallon,galUK,READONLY,ABCD
WaterMeter,Water Meter,Current Flow,Double,cubic meters per hour,cu.m/hr,READONLY,ABCD
WaterMeter,Water Meter,Flow Rate,Double,cubic meters per hour,cu.m/hr,READONLY,ABCD
WaterMeter,Water Meter,Volume,Double,cubic meter,cu.m,READONLY,ABCD
WeirPump,Weir Pump,Communication Status,String,unitless,-,READONLY,ABCD
WeirPump,Weir Pump,HOA Status,String,unitless,-,READONLY,ABCD
WeirPump,Weir Pump,Run Status,String,unitless,-,READONLY,ABCD
WeirPump,Weir Pump,Trip Status,String,unitless,-,READONLY,ABCD
